,artist_name,track_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,YEAR,mode2
160,Brantley Gilbert,You Don't Know Her Like I Do,1,0.49,0.716,4,-6.681,1,0.0441,0.022000000000000002,0.00047999999999999996,0.0526,0.28800000000000003,74.988,286520,4,2010,major
161,Kid Cudi,Mojo So Dope,1,0.614,0.785,6,-8.224,0,0.0668,0.5489999999999999,0.8420000000000001,0.348,0.853,180.03599999999997,210587,4,2010,minor
162,Pierce The Veil,Bulletproof Love,1,0.452,0.9640000000000001,6,-2.877,1,0.0792,0.00205,5.31e-06,0.205,0.46399999999999997,144.048,237400,4,2010,major
163,The Steeldrivers,Where Rainbows Never Die,1,0.603,0.341,4,-8.892000000000003,1,0.0264,0.9209999999999999,0.00314,0.102,0.365,113.45200000000001,229880,4,2010,major
164,Darius Rucker,Come Back Song,1,0.516,0.745,9,-5.6739999999999995,1,0.0381,0.138,0.0,0.114,0.77,177.78099999999995,235147,4,2010,major
165,Iration,Summer Nights,1,0.835,0.609,9,-5.636,1,0.0336,0.0201,1.28e-06,0.107,0.7809999999999999,130.154,236093,4,2010,major
166,Los Tucanes De Tijuana,El Centenario,1,0.507,0.569,5,-5.379,1,0.0901,0.384,0.0,0.146,0.968,185.61900000000003,156920,3,2010,major
167,Prince Royce,Stand by Me,1,0.737,0.821,9,-2.085,1,0.0292,0.14400000000000002,9.109999999999999e-05,0.129,0.9129999999999999,128.0,205267,4,2010,major
168,Josh Thompson,Blame It On Waylon,1,0.653,0.826,2,-5.352,1,0.0315,0.0353,0.0,0.193,0.669,122.055,212648,4,2010,major
169,Jaron And The Long Road To Love,Pray For You,1,0.4,0.635,10,-5.787000000000001,1,0.0436,0.612,0.0,0.149,0.395,139.649,190240,4,2010,major
170,Metric,Black Sheep,1,0.509,0.6459999999999999,11,-6.285,0,0.0365,0.00028,0.00468,0.0973,0.142,124.014,297460,4,2010,minor
171,Selena,Bidi Bidi Bom Bom,1,0.569,0.721,10,-5.888999999999999,1,0.0375,0.102,3.3799999999999995e-05,0.205,0.927,180.06,187524,4,2010,major
172,Iration,Time Bomb,0,0.754,0.59,4,-6.525,0,0.046,0.192,0.0,0.11,0.784,147.107,190693,4,2010,minor
173,Maroon 5,Misery,0,0.7040000000000001,0.81,4,-4.874,0,0.0425,0.000315,0.0,0.21600000000000005,0.726,102.98,216200,4,2010,minor
174,Selena,Baila Esta Cumbia,1,0.711,0.8029999999999999,0,-4.58,1,0.124,0.52,8.37e-06,0.0987,0.787,182.92,161907,4,2010,major
175,Matisyahu,One Day,0,0.34600000000000003,0.61,0,-5.818,1,0.15,0.198,0.0,0.11699999999999999,0.235,68.55199999999999,207573,4,2010,major
176,YG,Toot It And Boot It,0,0.8,0.536,7,-9.533,1,0.0893,0.127,0.0,0.106,0.247,95.03,243747,4,2010,major
177,Los Alegres Del Barranco,El 701,1,0.809,0.868,2,-4.874,1,0.0593,0.4270000000000001,1.98e-05,0.0742,0.9329999999999999,115.90700000000001,181525,3,2010,major
178,Nelly Furtado,Promiscuous,0,0.807,0.97,10,-6.056,0,0.0477,0.0536,6.6e-05,0.149,0.8759999999999999,114.29700000000001,242373,4,2010,minor
179,Plan B,Es un Secreto,1,0.836,0.777,6,-5.376,0,0.0439,0.0951,1.68e-06,0.0561,0.504,94.977,190564,4,2010,minor
180,Mac Miller,Kool Aid and Frozen Pizza,1,0.7240000000000001,0.765,1,-7.06,0,0.263,0.198,0.0,0.23,0.7020000000000001,89.991,157738,4,2010,minor
181,Ramon Ayala Y Sus Bravos Del Norte,Tragos Amargos,0,0.607,0.498,0,-5.75,1,0.064,0.544,4.71e-06,0.0777,0.594,155.90200000000004,164027,3,2010,major
182,Enrique Iglesias,Cuando Me Enamoro,1,0.821,0.8190000000000001,1,-3.627,1,0.0272,0.0104,5.4899999999999986e-05,0.145,0.893,126.03,200347,4,2010,major
183,Jerrod Niemann,"Lover, Lover",1,0.879,0.5670000000000001,7,-6.5089999999999995,1,0.0586,0.184,0.0,0.622,0.948,112.47200000000001,193733,4,2010,major
184,Ludacris,How Low,1,0.785,0.498,1,-6.977,1,0.0533,0.00248,1.23e-06,0.22399999999999998,0.418,143.96,201587,4,2010,major
185,MARINA,Oh No!,0,0.7759999999999999,0.9,0,-3.97,1,0.0382,0.057999999999999996,0.0,0.256,0.963,127.051,180467,4,2010,major
186,Mac Miller,Senior Skip Day,1,0.534,0.5660000000000001,5,-8.661,0,0.22399999999999998,0.465,0.0,0.16899999999999998,0.72,107.79899999999999,147523,4,2010,minor
187,Phantogram,When I'm Small,0,0.6459999999999999,0.758,10,-4.34,1,0.0314,0.191,0.09699999999999999,0.10300000000000001,0.424,91.99799999999999,249067,4,2010,major
188,P!nk,F**kin' Perfect,1,0.57,0.6459999999999999,7,-4.748,1,0.0331,0.0412,0.0,0.36200000000000004,0.485,91.954,213413,4,2010,major
189,Mike Posner,Please Don't Go,1,0.6990000000000001,0.882,4,-3.8960000000000004,0,0.0311,0.00296,0.0544,0.13,0.657,120.016,196813,4,2010,minor
190,Orianthi,According To You,0,0.619,0.917,5,-2.582,1,0.0507,0.0233,1.21e-05,0.0986,0.552,131.002,200347,4,2010,major
191,Alan Jackson,Little Bitty,1,0.563,0.7959999999999999,4,-7.604,1,0.0409,0.15,0.0,0.355,0.741,162.88,158080,4,2010,major
192,Big Time Rush,Worldwide,0,0.531,0.7709999999999999,4,-6.162000000000001,1,0.0468,0.0735,0.0,0.17,0.617,159.97299999999996,224333,4,2010,major
193,Zac Brown Band,Knee Deep (feat. Jimmy Buffett),1,0.715,0.584,8,-8.231,1,0.0296,0.4320000000000001,1.41e-06,0.095,0.61,90.98700000000001,203173,4,2010,major
194,Kansas,Carry on Wayward Son,1,0.45299999999999996,0.7879999999999999,7,-5.7120000000000015,1,0.0326,0.00283,0.00011899999999999999,0.441,0.7929999999999999,126.73700000000001,322093,4,2010,major
195,Eminem,25 To Life,1,0.701,0.9309999999999999,8,-0.945,0,0.243,0.239,0.0,0.19399999999999998,0.36200000000000004,79.99600000000002,241587,4,2010,minor
196,Jason Aldean,Tattoos on This Town,0,0.359,0.784,7,-4.404,1,0.0438,0.0181,2.72e-05,0.0989,0.444,78.494,202467,4,2010,major
197,Kesha,Blah Blah Blah (feat. 3OH!3),1,0.752,0.836,10,-3.173,1,0.115,0.0843,0.000425,0.424,0.519,120.00299999999999,172053,4,2010,major
198,Avenged Sevenfold,So Far Away,1,0.28600000000000003,0.703,4,-4.4910000000000005,0,0.0348,0.00847,7.390000000000001e-05,0.142,0.259,151.297,326813,4,2010,minor
199,Pierce The Veil,Caraphernelia,1,0.531,0.9840000000000001,3,-3.767,0,0.0652,0.0017,1.13e-05,0.361,0.386,107.036,268480,4,2010,minor
200,Yelawolf,Daddy's Lambo,1,0.779,0.725,11,-7.127999999999999,1,0.145,0.0259,0.0,0.0946,0.335,131.997,227573,4,2010,major
201,Journey,Don't Stop Believin',1,0.495,0.7809999999999999,4,-8.109,1,0.0413,0.254,0.0,0.395,0.473,119.206,248200,4,2010,major
202,Alan Jackson,Livin' On Love,1,0.705,0.669,9,-5.974,1,0.0262,0.163,3.41e-06,0.0966,0.6729999999999999,118.539,228733,4,2010,major
203,Rihanna,Love The Way You Lie (Part II) - Pt. 2,1,0.486,0.8390000000000001,10,-4.5,1,0.158,0.327,0.0,0.048,0.39799999999999996,165.94799999999995,296227,4,2010,major
204,Flight Facilities,Crave You - Adventure Club Remix,1,0.634,0.6920000000000001,1,-5.646,0,0.0997,0.00586,0.00011599999999999999,0.0726,0.0839,140.029,236931,4,2010,minor
205,Deerhunter,He Would Have Laughed,1,0.354,0.6679999999999999,4,-7.9,1,0.0392,0.461,0.721,0.159,0.3720000000000001,118.54,449373,4,2010,major
206,Avenged Sevenfold,Buried Alive,1,0.607,0.804,9,-5.209,0,0.0296,0.00116,0.0,0.159,0.469,139.983,404387,4,2010,minor
207,Big Time Rush,Big Time Rush,0,0.599,0.888,11,-2.931,0,0.0514,0.0273,0.0,0.28,0.833,121.05,197587,4,2010,minor
208,Rascal Flatts,I Won't Let Go,0,0.557,0.406,4,-7.0829999999999975,1,0.0278,0.742,0.0,0.113,0.222,131.96,227760,4,2010,major
209,Turnpike Troubadours,Diamonds & Gasoline,0,0.473,0.423,0,-9.065,1,0.0294,0.67,0.0,0.149,0.45799999999999996,170.035,234400,4,2010,major
210,Christopher Wilde,Hero,1,0.33299999999999996,0.902,3,-4.65,1,0.12300000000000001,0.0279,0.0,0.115,0.601,185.53900000000002,196893,4,2010,major
211,Scarface,Smile,1,0.7,0.402,5,-9.93,0,0.278,0.0498,1.04e-06,0.16,0.499,77.87100000000002,300600,4,2010,minor
212,Of Mice & Men,SECOND & SEBRING,1,0.273,0.973,1,-3.324,0,0.0807,0.000892,0.0,0.38799999999999996,0.179,133.428,229120,4,2010,minor
213,MGMT,Congratulations,1,0.7609999999999999,0.637,7,-8.169,1,0.0268,0.439,0.0082,0.102,0.6559999999999999,125.115,235387,4,2010,major
214,Gorillaz,Rhinestone Eyes,1,0.6759999999999999,0.703,8,-5.815,0,0.0302,0.0869,0.000687,0.0463,0.852,92.76100000000001,200173,4,2010,minor
215,Robyn,Dancing On My Own,0,0.6779999999999999,0.871,6,-4.7810000000000015,1,0.0342,0.0587,0.249,0.0928,0.28,117.029,285973,4,2010,major
216,Camila,Mientes,1,0.331,0.5920000000000001,1,-6.1270000000000024,1,0.0371,0.0824,0.0,0.109,0.312,170.43599999999995,205160,3,2010,major
217,Sleeping With Sirens,"If I'm James Dean, You're Audrey Hepburn",1,0.425,0.9359999999999999,8,-5.52,0,0.0829,2.1e-05,0.0,0.9259999999999999,0.41700000000000004,158.046,219107,4,2010,minor
218,Disturbed,Stupify,1,0.597,0.9390000000000001,1,-3.0010000000000003,1,0.0446,0.00108,9.77e-05,0.201,0.42200000000000004,98.0,274000,4,2010,major
219,Iration,Falling,0,0.799,0.41600000000000004,7,-9.547,1,0.0428,0.00765,2.07e-06,0.122,0.818,125.01,240760,4,2010,major
220,Taylor Swift,Enchanted,0,0.455,0.623,8,-3.878,1,0.0288,0.0739,0.000424,0.146,0.20800000000000002,163.893,352187,4,2010,major
221,Palomo,No Me Conoces Aún,1,0.655,0.624,11,-5.795,1,0.0528,0.161,4.09e-06,0.158,0.578,162.167,224253,4,2010,major
222,DJ Khaled,"All I Do Is Win - Feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross",1,0.55,0.779,0,-3.841,1,0.21100000000000002,0.0135,0.0,0.33299999999999996,0.315,150.069,230281,4,2010,major
223,Turnpike Troubadours,Every Girl,0,0.48200000000000004,0.8440000000000001,7,-4.488,1,0.0336,0.0063100000000000005,0.0,0.18899999999999997,0.81,174.963,225920,4,2010,major
224,Skrillex,Scary Monsters and Nice Sprites,1,0.523,0.9440000000000001,7,-3.5810000000000004,0,0.0837,0.00336,0.557,0.11900000000000001,0.324,139.997,243354,4,2010,minor
225,Demi Lovato,"Wouldn't Change a Thing - From ""Camp Rock 2: The Final Jam""",1,0.359,0.883,1,-3.535,1,0.0907,0.0753,0.0,0.11199999999999999,0.48100000000000004,171.725,203840,4,2010,major
226,Drake,Fancy,0,0.53,0.884,0,-5.581,0,0.457,0.332,1.98e-06,0.355,0.28,87.194,319387,4,2010,minor
227,Los Alegres de la Sierra,Asi Como Hoy,1,0.5539999999999999,0.521,7,-4.672,1,0.0284,0.528,0.0,0.0862,0.489,138.06,231640,4,2010,major
228,10 Years,Fix Me,0,0.44799999999999995,0.84,1,-3.938,0,0.0361,0.0012,0.0,0.0883,0.235,157.985,215840,4,2010,minor
229,Donna Murphy,"Mother Knows Best - From ""Tangled""/Soundtrack Version",1,0.40299999999999997,0.259,5,-11.370999999999999,1,0.166,0.8290000000000001,1.61e-06,0.0451,0.473,69.283,190440,4,2010,major
230,Gorillaz,Empire Ants (feat. Little Dragon),1,0.601,0.772,0,-4.137,0,0.031,0.18100000000000002,0.0543,0.0928,0.294,99.445,283573,4,2010,minor
231,Breaking Benjamin,Blow Me Away - Soundtrack Version,0,0.539,0.96,5,-3.484,1,0.0535,0.00064,0.0008990000000000002,0.113,0.47100000000000003,99.135,205680,4,2010,major
232,Josh Abbott Band,She's Like Texas,0,0.501,0.523,2,-6.9060000000000015,1,0.0324,0.5820000000000001,0.0,0.122,0.24,156.108,235253,4,2010,major
233,Linkin Park,Waiting for the End,0,0.48700000000000004,0.961,4,-4.138999999999999,1,0.132,0.0415,1.15e-06,0.5529999999999999,0.32299999999999995,170.005,231680,4,2010,major
234,Kanye West,Lost In The World,1,0.609,0.746,5,-5.249,0,0.184,0.115,0.0087,0.4270000000000001,0.27699999999999997,117.072,256587,4,2010,minor
235,Keith Urban,Long Hot Summer,0,0.657,0.785,3,-8.427999999999999,1,0.037000000000000005,0.0301,4.62e-06,0.0927,0.769,127.98700000000001,273587,4,2010,major
236,Gorillaz,Stylo (feat. Mos Def and Bobby Womack),1,0.6859999999999999,0.7509999999999999,10,-5.747000000000001,0,0.0604,0.00604,0.000849,0.0979,0.851,100.22200000000001,270520,4,2010,minor
237,Frédéric Chopin,Nocturne en mi bémol majeur opus 9 n°2: Ballade en Sol Mineur No.1,1,0.387,0.0451,3,-24.698,1,0.0364,0.99,0.9129999999999999,0.11199999999999999,0.071,61.494,268427,4,2010,major
238,Brian Eno,Emerald and Stone,1,0.324,0.0379,11,-25.247,1,0.0554,0.987,0.907,0.0756,0.0383,120.169,132307,4,2010,major
239,Marco Antonio Solís,¿A Dónde Vamos A Parar?,1,0.38299999999999995,0.48200000000000004,0,-4.979,1,0.0286,0.45799999999999996,0.00381,0.121,0.18100000000000002,143.916,228920,4,2010,major
240,Brad Paisley,Mud On the Tires,0,0.44799999999999995,0.8240000000000001,2,-5.507999999999999,1,0.0478,0.294,3.81e-05,0.662,0.46299999999999997,185.217,206720,4,2010,major
241,Adele,Rolling in the Deep,0,0.73,0.77,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,228093,4,2010,major
242,Dixie Chicks,Travelin' Soldier,1,0.565,0.32299999999999995,9,-8.837,1,0.0273,0.634,0.0,0.214,0.501,145.904,342427,4,2010,major
243,John Fogerty,Centerfield,1,0.777,0.948,7,-3.648,1,0.0479,0.127,5.36e-06,0.0708,0.973,142.359,231347,4,2010,major
244,Trace Adkins,You're Gonna Miss This,0,0.4920000000000001,0.69,8,-5.877999999999999,1,0.0344,0.0272,7.730000000000001e-05,0.0978,0.33299999999999996,154.92600000000004,223973,4,2010,major
245,Greensky Bluegrass,Time > Breathe Reprise >,0,0.405,0.7559999999999999,6,-6.3610000000000015,0,0.0307,0.142,4.03e-05,0.638,0.606,133.379,338240,4,2010,minor
246,The Black Keys,Everlasting Light,0,0.6409999999999999,0.5820000000000001,4,-6.553999999999999,1,0.0483,0.127,0.00632,0.354,0.725,181.03900000000002,203773,4,2010,major
247,Black Eyed Peas,The Time (Dirty Bit),1,0.816,0.813,6,-7.797999999999999,0,0.0664,0.0662,2.77e-06,0.602,0.436,127.979,307640,4,2010,minor
248,Yelawolf,Pop The Trunk,0,0.912,0.6729999999999999,2,-8.91,1,0.109,0.0995,0.0,0.10300000000000001,0.12300000000000001,120.15700000000001,228160,4,2010,major
249,Rihanna,Man Down,0,0.479,0.9059999999999999,0,-4.03,0,0.188,0.0406,0.0,0.051,0.536,155.887,266987,4,2010,minor
250,Alan Jackson,Drive (For Daddy Gene),1,0.7090000000000001,0.61,11,-7.206,1,0.0434,0.317,0.0,0.102,0.475,125.189,242067,4,2010,major
251,Trey Songz,Love Faces,0,0.654,0.599,11,-6.699,1,0.0563,0.0599,0.0,0.161,0.33299999999999996,119.77799999999999,243800,4,2010,major
252,Plan B,Si No Le Contesto,1,0.846,0.747,1,-5.074,0,0.0533,0.0947,0.0,0.159,0.517,95.00299999999999,220057,4,2010,minor
253,Taylor Swift,Back To December - Acoustic Version,0,0.541,0.45299999999999996,2,-6.459,1,0.0266,0.748,0.0,0.2,0.377,141.757,292560,4,2010,major
254,Shakira,Loca,1,0.8,0.6920000000000001,9,-5.57,0,0.0614,0.342,1.92e-06,0.0554,0.917,112.00200000000001,183693,4,2010,minor
255,Buck Owens,Act Naturally,1,0.552,0.474,7,-6.847,1,0.0275,0.336,0.0,0.17300000000000001,0.7,92.156,143693,4,2010,major
256,Local Natives,Wide Eyes,0,0.528,0.86,11,-8.033,0,0.0397,0.00131,0.25,0.251,0.49,123.12,266053,4,2010,minor
257,Inner Circle,Sweat (A La La La La Long),1,0.787,0.727,0,-7.705,1,0.22399999999999998,0.0124,0.0,0.157,0.9359999999999999,173.025,227067,4,2010,major
258,Kings of Leon,Pyro,1,0.365,0.606,1,-7.1739999999999995,0,0.0415,0.00757,0.052000000000000005,0.10300000000000001,0.191,114.995,250533,4,2010,minor
259,Trampled by Turtles,Wait so Long,0,0.254,0.9279999999999999,9,-5.885,0,0.318,0.48700000000000004,1.3300000000000001e-05,0.11199999999999999,0.327,189.451,206400,4,2010,minor
260,Bruno Mars,Liquor Store Blues (feat. Damian Marley),1,0.691,0.8240000000000001,1,-3.925,0,0.0731,0.11,0.0,0.353,0.685,75.516,229373,4,2010,minor
261,Mandy Moore,"Healing Incantation - From ""Tangled""/Soundtrack Version",1,0.366,0.0279,11,-22.55,1,0.0461,0.92,0.0,0.109,0.35,167.75099999999995,54440,3,2010,major
262,Kid Cudi,GHOST!,0,0.516,0.708,9,-4.465,0,0.0253,0.0494,4.37e-06,0.243,0.33,89.93799999999996,289067,3,2010,minor
263,Nicki Minaj,Your Love,0,0.424,0.52,11,-10.231,1,0.34299999999999997,0.0020399999999999997,0.00413,0.41100000000000003,0.184,189.62900000000002,245253,4,2010,major
264,Drake,Miss Me,0,0.426,0.862,2,-5.979,1,0.597,0.0813,0.0,0.34,0.332,100.3,305520,5,2010,major
265,Kid Cudi,REVOFEV,0,0.608,0.544,11,-6.465,0,0.0474,0.15,0.00062,0.146,0.381,68.862,183173,4,2010,minor
266,Andrew Belle,In My Veins - Feat. Erin Mccarley,1,0.5479999999999999,0.42,0,-7.8420000000000005,1,0.0277,0.198,4.46e-06,0.0899,0.196,128.012,318909,4,2010,major
267,Rihanna,California King Bed,0,0.475,0.5770000000000001,7,-3.9789999999999996,1,0.0341,0.21899999999999997,0.0,0.121,0.319,169.89700000000005,251600,4,2010,major
268,Inner Circle,Bad Boys (Theme from COPS),1,0.7809999999999999,0.722,7,-8.376,1,0.0668,0.23600000000000002,0.00042,0.077,0.532,87.86200000000002,229375,4,2010,major
269,Arcade Fire,Sprawl II (Mountains Beyond Mountains),1,0.518,0.81,8,-6.445,1,0.028999999999999998,0.016,0.0013,0.115,0.179,99.96799999999999,325547,4,2010,major
270,Miguel,Vixen,1,0.41100000000000003,0.499,0,-6.212999999999999,0,0.0604,0.392,0.0,0.389,0.335,81.435,181533,4,2010,minor
271,Kanye West,So Appalled,1,0.629,0.754,1,-5.8729999999999976,0,0.289,0.255,0.0,0.63,0.58,87.07,397667,4,2010,minor
272,B.o.B,"Airplanes, Pt. II (feat. Eminem & Hayley Williams of Paramore)",1,0.665,0.878,6,-4.745,0,0.20600000000000002,0.00325,0.0,0.0663,0.39399999999999996,93.04700000000001,319293,4,2010,minor
273,Miley Cyrus,Can't Be Tamed,1,0.63,0.91,11,-2.9189999999999996,0,0.14400000000000002,0.0287,0.0,0.196,0.743,116.98,168213,4,2010,minor
274,John Lennon,Watching The Wheels,1,0.669,0.511,0,-11.015999999999998,1,0.0291,0.313,0.0,0.135,0.39799999999999996,82.865,211573,4,2010,major
275,Taylor Swift,The Story Of Us,0,0.5429999999999999,0.818,4,-3.611,1,0.0398,0.0047799999999999995,0.000368,0.0357,0.6829999999999999,139.898,265667,4,2010,major
276,Robyn,Call Your Girlfriend,0,0.599,0.887,8,-2.377,1,0.11,0.00101,0.0545,0.0716,0.461,125.09700000000001,227347,4,2010,major
277,Josh Abbott Band,"Oh, Tonight (feat. Kacey Musgraves)",0,0.5670000000000001,0.642,11,-4.836,1,0.0318,0.336,0.0,0.127,0.319,150.071,205507,4,2010,major
278,Taylor Swift,Sparks Fly,0,0.605,0.787,5,-3.002,1,0.0308,0.0396,1.42e-06,0.163,0.374,114.98700000000001,260933,4,2010,major
279,Alan Jackson,Chasin' That Neon Rainbow,0,0.7090000000000001,0.71,7,-5.8729999999999976,1,0.0338,0.231,0.0,0.0946,0.831,149.061,185813,4,2010,major
280,Los Alegres de la Sierra,Suerte He Tenido,0,0.703,0.39899999999999997,9,-8.752,1,0.038,0.44,1.02e-06,0.0603,0.977,113.145,197893,4,2010,major
281,Breakbot,Baby I'm Yours,1,0.831,0.794,2,-3.701,0,0.0752,0.705,3.4e-05,0.0978,0.735,118.075,215787,4,2010,minor
282,Flux Pavilion,I Can't Stop,0,0.524,0.601,0,-13.399000000000001,0,0.0335,0.00108,0.601,0.39799999999999996,0.314,139.972,305786,4,2010,minor
283,Disturbed,Warrior,1,0.5489999999999999,0.9690000000000001,1,-2.763,1,0.049,1.1599999999999999e-05,0.106,0.10400000000000001,0.348,101.055,204827,4,2010,major
284,Kenny Chesney,The Boys of Fall,0,0.503,0.648,7,-6.242999999999999,1,0.027000000000000003,0.22699999999999998,0.00124,0.37799999999999995,0.39,147.942,391853,4,2010,major
285,Eminem,Won't Back Down,1,0.478,0.951,2,-2.347,1,0.19,0.0133,2.21e-06,0.0533,0.33799999999999997,179.97799999999995,265907,3,2010,major
286,Brantley Gilbert,Take It Outside,0,0.4270000000000001,0.743,6,-5.9079999999999995,1,0.0343,0.00011200000000000001,0.0275,0.14800000000000002,0.486,156.784,256640,4,2010,major
287,Chiddy Bang,Opposite Of Adults,0,0.674,0.899,9,-5.115,1,0.193,0.011000000000000001,0.0,0.327,0.604,95.999,191600,4,2010,major
288,Michael Franti & Spearhead,The Sound Of Sunshine,0,0.6729999999999999,0.902,10,-4.886,1,0.0553,0.0164,0.0145,0.26899999999999996,0.7040000000000001,97.007,225133,4,2010,major
289,Usher,More - RedOne Jimmy Joker Remix,1,0.551,0.893,7,-2.628,1,0.0543,0.0016600000000000002,0.0,0.348,0.794,125.083,219987,4,2010,major
290,Johnny Cash,Ain't No Grave,1,0.52,0.35,9,-10.713,0,0.052000000000000005,0.894,0.000778,0.0895,0.39,79.64699999999998,173267,4,2010,minor
291,The Naked And Famous,Punching In A Dream,1,0.473,0.883,6,-3.65,1,0.047,0.00201,0.000967,0.142,0.16399999999999998,115.04799999999999,238133,4,2010,major
292,The Ready Set,Love Like Woe,0,0.6970000000000001,0.775,10,-4.106,1,0.0636,0.139,0.0,0.0737,0.8220000000000001,90.015,200453,4,2010,major
293,Big Time Rush,Til I Forget About You,0,0.568,0.865,5,-3.653,1,0.0486,0.00632,0.0,0.158,0.55,122.014,237947,4,2010,major
294,Ben Rector,When A Heart Breaks,0,0.6609999999999999,0.38799999999999996,11,-10.897,1,0.0349,0.153,0.000233,0.111,0.203,141.849,254978,4,2010,major
295,Kanye West,Hell Of A Life,1,0.449,0.813,8,-5.478,1,0.129,0.0014199999999999998,0.000172,0.106,0.452,177.96200000000005,327787,4,2010,major
296,Hinder,All American Nightmare,0,0.469,0.948,10,-3.708,1,0.0545,0.0008,0.000381,0.0916,0.718,82.48700000000002,197453,4,2010,major
297,Nicki Minaj,Fly,0,0.664,0.848,10,-4.926,1,0.0386,0.0148,0.000118,0.1,0.196,119.87799999999999,212920,4,2010,major
298,Juan Gabriel,¿Por Qué Me Haces Llorar?,1,0.659,0.4970000000000001,0,-8.073,1,0.0353,0.0342,7.200000000000001e-06,0.13699999999999998,0.764,112.01700000000001,182880,4,2010,major
299,Selena Gomez & The Scene,A Year Without Rain,0,0.629,0.8059999999999999,2,-5.263999999999999,0,0.0442,0.0102,1.7199999999999998e-05,0.11199999999999999,0.409,119.96600000000001,234333,4,2010,minor
300,Elevation Worship,Give Me Faith,0,0.484,0.61,9,-5.776,1,0.0266,0.0188,0.0,0.0985,0.33899999999999997,145.99200000000005,294800,4,2010,major
301,Tim McGraw,Live Like You Were Dying,0,0.41600000000000004,0.546,7,-7.728,1,0.0297,0.4920000000000001,0.0,0.0845,0.418,159.929,300333,4,2010,major
302,Stromae,Alors on danse,1,0.792,0.588,1,-9.318999999999999,0,0.077,0.0928,0.00155,0.0656,0.731,119.95,206253,4,2010,minor
303,Randy Travis,"Forever and Ever, Amen",1,0.701,0.6779999999999999,2,-8.491,1,0.0264,0.302,1.55e-05,0.159,0.708,90.60700000000001,212587,4,2010,major
304,Lloyd Banks,"Beamer, Benz, Or Bentley",0,0.652,0.6709999999999999,4,-5.376,0,0.315,0.00402,2.8899999999999998e-05,0.598,0.518,159.963,208387,4,2010,minor
305,Ramon Ayala Y Sus Bravos Del Norte,Rinconcito En El Cielo,0,0.6709999999999999,0.831,9,-4.511,1,0.0457,0.0823,0.000675,0.32899999999999996,0.7929999999999999,109.42200000000001,213573,4,2010,major
306,Martin Solveig,Hello (feat. Dragonette),0,0.6659999999999999,0.975,3,-3.47,1,0.0345,0.0135,0.000925,0.105,0.452,128.005,191388,4,2010,major
